id_text_a,text_a,kw_text_a,id_text_b,text_b,kw_text_b,label
899,"屏東縣枋寮鄉5月上旬監測果實蠅密度達紅燈警戒標準，請農民加強防治工作，以降低田間蟲害密度。屏東縣政府、防檢局及田邊好幫手關心您。
",['果實蠅'],67,發布苗栗地區東方果實蠅及瓜仔蜂害蟲防治警報，請轉知轄區農友注意防範。苗栗區農改場、防檢局及田邊好幫手關心您。,"['瓜仔蜂', '果實蠅']",like
899,"屏東縣枋寮鄉5月上旬監測果實蠅密度達紅燈警戒標準，請農民加強防治工作，以降低田間蟲害密度。屏東縣政府、防檢局及田邊好幫手關心您。
",['果實蠅'],1037,近期蜂仔田間密度增加，籲請農友加強注意防治。臺中市政府、防檢局及田邊好幫手關心您。,['蜂仔'],like
228,水稻將進入抽穗期，且正值鑽心蟲成蛾盛期，籲請稻農掌握穗稻熱病及鑽心蟲防治時機，台中區農改場、防檢局及田邊好幫手關心您。,"['水稻', '鑽心蟲']",237,水稻進入抽穗期，且正值鑽心蟲成蛾盛期，籲請稻農掌握穗稻熱病及鑽心蟲防治時機。臺中區農改場、防檢局及田邊好幫手關心您。,"['水稻', '鑽心蟲']",like
228,水稻將進入抽穗期，且正值鑽心蟲成蛾盛期，籲請稻農掌握穗稻熱病及鑽心蟲防治時機，台中區農改場、防檢局及田邊好幫手關心您。,"['水稻', '鑽心蟲']",243,水稻進入抽穗期，且正值鑽心蟲成蛾盛期，請稻農掌握穗稻熱病及鑽心蟲防治時機。臺中區農改場、防檢局及田邊好幫手關心您。,"['水稻', '鑽心蟲']",like
1049,發佈水稻螟蟲(鑽心蟲蟲、三化螟蟲)及水稻水象鼻蟲防治警報，苗栗場籲請農友注意防治,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",924,"二期作水稻已陸續完成插秧，請留意防治水稻水象鼻蟲
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",like
1049,發佈水稻螟蟲(鑽心蟲蟲、三化螟蟲)及水稻水象鼻蟲防治警報，苗栗場籲請農友注意防治,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",806,水稻水象鼻蟲及螟蟲(鑽心蟲、三化螟)已於田間發生，請加強防治措施，避免損失。,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",like
1049,發佈水稻螟蟲(鑽心蟲蟲、三化螟蟲)及水稻水象鼻蟲防治警報，苗栗場籲請農友注意防治,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",482,"水稻水象鼻蟲發生嚴重請農民加強防治
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",like
1049,發佈水稻螟蟲(鑽心蟲蟲、三化螟蟲)及水稻水象鼻蟲防治警報，苗栗場籲請農友注意防治,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",1054,苗栗地區發布水稻水象鼻蟲及螟蟲(鑽心蟲蟲、三化螟蟲)蟲害防治警報，苗栗區農改場、防檢局及田邊好幫手關心您。,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",like
1049,發佈水稻螟蟲(鑽心蟲蟲、三化螟蟲)及水稻水象鼻蟲防治警報，苗栗場籲請農友注意防治,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",55,"苗栗地區發布水稻水象鼻蟲防治警報，籲請農友注意防範。苗栗區農改場、防檢局及田邊好幫手關心您。
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",like
1049,發佈水稻螟蟲(鑽心蟲蟲、三化螟蟲)及水稻水象鼻蟲防治警報，苗栗場籲請農友注意防治,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",44,苗栗地區發布水稻螟蟲(鑽心蟲、三化螟)防治警報，請農友注意防治。苗栗區農改場、防檢局及田邊好幫手關心您。,"['水稻', '鑽心蟲', '三化螟', '螟蟲']",like
1049,發佈水稻螟蟲(鑽心蟲蟲、三化螟蟲)及水稻水象鼻蟲防治警報，苗栗場籲請農友注意防治,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",906,"發佈水稻水象鼻蟲疫情警報
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",like
1049,發佈水稻螟蟲(鑽心蟲蟲、三化螟蟲)及水稻水象鼻蟲防治警報，苗栗場籲請農友注意防治,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",805,"發佈水稻水象鼻蟲防治警報，苗栗場籲請農友參考警報內容注意防治。
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",like
1049,發佈水稻螟蟲(鑽心蟲蟲、三化螟蟲)及水稻水象鼻蟲防治警報，苗栗場籲請農友注意防治,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",484,發佈水稻鑽心蟲蟲警報,"['水稻', '鑽心蟲']",like
1049,發佈水稻螟蟲(鑽心蟲蟲、三化螟蟲)及水稻水象鼻蟲防治警報，苗栗場籲請農友注意防治,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",858,"水稻水象鼻蟲蠢蠢欲動，注意防治
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",like
1049,發佈水稻螟蟲(鑽心蟲蟲、三化螟蟲)及水稻水象鼻蟲防治警報，苗栗場籲請農友注意防治,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",480,"苗栗地區一期水稻栽培插秧期，請農民加強防治水稻水象鼻蟲
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",like
1049,發佈水稻螟蟲(鑽心蟲蟲、三化螟蟲)及水稻水象鼻蟲防治警報，苗栗場籲請農友注意防治,"['水稻', '水稻水象鼻蟲', '鑽心蟲', '三化螟', '象鼻蟲', '螟蟲']",556,"水稻插秧季節請留意水稻水象鼻蟲為害及防治
","['水稻', '水稻水象鼻蟲', '象鼻蟲']",like
89,桃園及新竹地區水稻瘤野螟(縱葉尾蟲)發生達警報基準，請立即加強防治措施，避免產量損失。桃園農改場、防檢局及田邊好幫手關心您。,"['水稻', '桃', '葉尾蟲']",471,氣候高溫乾燥苗栗區農改場呼籲農友加強防治葉尾蟲,['葉尾蟲'],like
296,連續多日有雨籲請農友加強防治稻熱病及臭腳銅。臺東農改場、防檢局及田邊好幫手關心您。,['臭腳銅'],188,花蓮區水稻陸續進入分蘗終期或進入抽穗期，花蓮縣動植物防疫所提醒農友把握防治時機，避免穗稻瘟影響產量。花蓮縣動植物防疫所、防檢局及田邊好幫手關心您。,"['水稻', '稻瘟']",like
296,連續多日有雨籲請農友加強防治稻熱病及臭腳銅。臺東農改場、防檢局及田邊好幫手關心您。,['臭腳銅'],289,連日降雨且溫差大濕度高，請農友加強防範穗稻瘟，避免產量損失。,['稻瘟'],like
296,連續多日有雨籲請農友加強防治稻熱病及臭腳銅。臺東農改場、防檢局及田邊好幫手關心您。,['臭腳銅'],817,本所近日監測縣內水稻田區，發現已有零星穗稻瘟發生，籲請提醒轄內農民加強穗稻瘟防範工作，宜蘭縣政府、防檢局及田邊好幫手關心您。,"['水稻', '稻瘟']",like
296,連續多日有雨籲請農友加強防治稻熱病及臭腳銅。臺東農改場、防檢局及田邊好幫手關心您。,['臭腳銅'],1010,提早入梅，請加強防範水稻稻瘟發生,"['水稻', '梅', '稻瘟']",like
296,連續多日有雨籲請農友加強防治稻熱病及臭腳銅。臺東農改場、防檢局及田邊好幫手關心您。,['臭腳銅'],809,縣內已有零星稻瘟發生，籲請農友加強稻瘟防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。,['稻瘟'],like
296,連續多日有雨籲請農友加強防治稻熱病及臭腳銅。臺東農改場、防檢局及田邊好幫手關心您。,['臭腳銅'],988,雨後適合稻瘟發生，請持續進行監測並指導農民防治,['稻瘟'],like
296,連續多日有雨籲請農友加強防治稻熱病及臭腳銅。臺東農改場、防檢局及田邊好幫手關心您。,['臭腳銅'],1041,籲請農友注意防治穗稻瘟。臺南市政府、防檢局及田邊好幫手關心您。,['稻瘟'],like
1023,嘉義市已發現水稻稻瘟發生，籲請農友掌握防治時機。嘉義市政府、防檢局及田邊好幫手關心您,"['水稻', '稻瘟']",1005,稻瘟進入好發季節，防檢局籲請農友加強防治,['稻瘟'],like
1023,嘉義市已發現水稻稻瘟發生，籲請農友掌握防治時機。嘉義市政府、防檢局及田邊好幫手關心您,"['水稻', '稻瘟']",188,花蓮區水稻陸續進入分蘗終期或進入抽穗期，花蓮縣動植物防疫所提醒農友把握防治時機，避免穗稻瘟影響產量。花蓮縣動植物防疫所、防檢局及田邊好幫手關心您。,"['水稻', '稻瘟']",like
1023,嘉義市已發現水稻稻瘟發生，籲請農友掌握防治時機。嘉義市政府、防檢局及田邊好幫手關心您,"['水稻', '稻瘟']",1007,乍暖還寒，防檢局籲請農友加強防治稻瘟,['稻瘟'],like
1023,嘉義市已發現水稻稻瘟發生，籲請農友掌握防治時機。嘉義市政府、防檢局及田邊好幫手關心您,"['水稻', '稻瘟']",289,連日降雨且溫差大濕度高，請農友加強防範穗稻瘟，避免產量損失。,['稻瘟'],like
1023,嘉義市已發現水稻稻瘟發生，籲請農友掌握防治時機。嘉義市政府、防檢局及田邊好幫手關心您,"['水稻', '稻瘟']",817,本所近日監測縣內水稻田區，發現已有零星穗稻瘟發生，籲請提醒轄內農民加強穗稻瘟防範工作，宜蘭縣政府、防檢局及田邊好幫手關心您。,"['水稻', '稻瘟']",like
1023,嘉義市已發現水稻稻瘟發生，籲請農友掌握防治時機。嘉義市政府、防檢局及田邊好幫手關心您,"['水稻', '稻瘟']",893,稻瘟已零星發生，屏東縣政府籲請農友加強注意防範稻瘟，屏東縣政府、防檢局及田邊好幫手關心您。,['稻瘟'],like
1023,嘉義市已發現水稻稻瘟發生，籲請農友掌握防治時機。嘉義市政府、防檢局及田邊好幫手關心您,"['水稻', '稻瘟']",1010,提早入梅，請加強防範水稻稻瘟發生,"['水稻', '梅', '稻瘟']",like
1023,嘉義市已發現水稻稻瘟發生，籲請農友掌握防治時機。嘉義市政府、防檢局及田邊好幫手關心您,"['水稻', '稻瘟']",809,縣內已有零星稻瘟發生，籲請農友加強稻瘟防範工作。宜蘭縣政府、防檢局及田邊好幫手關心您。,['稻瘟'],like
1023,嘉義市已發現水稻稻瘟發生，籲請農友掌握防治時機。嘉義市政府、防檢局及田邊好幫手關心您,"['水稻', '稻瘟']",988,雨後適合稻瘟發生，請持續進行監測並指導農民防治,['稻瘟'],like
1023,嘉義市已發現水稻稻瘟發生，籲請農友掌握防治時機。嘉義市政府、防檢局及田邊好幫手關心您,"['水稻', '稻瘟']",1000,新聞稿-稻瘟進入好發季節，防檢局籲請農友加強防範,['稻瘟'],like
1023,嘉義市已發現水稻稻瘟發生，籲請農友掌握防治時機。嘉義市政府、防檢局及田邊好幫手關心您,"['水稻', '稻瘟']",1015,稻瘟蠢蠢欲動、防檢局籲請農友加強防範,['稻瘟'],like
1023,嘉義市已發現水稻稻瘟發生，籲請農友掌握防治時機。嘉義市政府、防檢局及田邊好幫手關心您,"['水稻', '稻瘟']",1041,籲請農友注意防治穗稻瘟。臺南市政府、防檢局及田邊好幫手關心您。,['稻瘟'],like
326,水稻葉稻瘟已現蹤，臺南區農改場籲請慎防水稻葉稻瘟,"['水稻', '稻瘟']",676,一期稻作進入分蘗期，請農友注意葉稻熱病及鑽心蟲蟲的發生與防治,"['葉稻熱病', '鑽心蟲']",like
326,水稻葉稻瘟已現蹤，臺南區農改場籲請慎防水稻葉稻瘟,"['水稻', '稻瘟']",1373,"美濃地區已發生熱稻病，請加強高屏地區防治宣導
",[],like
326,水稻葉稻瘟已現蹤，臺南區農改場籲請慎防水稻葉稻瘟,"['水稻', '稻瘟']",1126,氣候多變溫差大，臺南區農業改良請農友慎防水稻葉稻瘟,"['水稻', '稻瘟']",like
326,水稻葉稻瘟已現蹤，臺南區農改場籲請慎防水稻葉稻瘟,"['水稻', '稻瘟']",612,新聞稿─加強水稻葉稻瘟防治,"['水稻', '稻瘟']",like
326,水稻葉稻瘟已現蹤，臺南區農改場籲請慎防水稻葉稻瘟,"['水稻', '稻瘟']",774,氣候多變溫差大，臺南場籲請農友慎防水稻葉稻瘟,"['水稻', '稻瘟']",like
326,水稻葉稻瘟已現蹤，臺南區農改場籲請慎防水稻葉稻瘟,"['水稻', '稻瘟']",1127,中部地區一期稻作葉稻瘟發生警報,['稻瘟'],like
326,水稻葉稻瘟已現蹤，臺南區農改場籲請慎防水稻葉稻瘟,"['水稻', '稻瘟']",1369,請農友注意稻瘟防治工作,['稻瘟'],like
326,水稻葉稻瘟已現蹤，臺南區農改場籲請慎防水稻葉稻瘟,"['水稻', '稻瘟']",365,臺南農改場表示田間已零星出現葉稻瘟病徵，防檢局籲請農友多加注意，並於發生初期及早加強防治。,['稻瘟'],like
326,水稻葉稻瘟已現蹤，臺南區農改場籲請慎防水稻葉稻瘟,"['水稻', '稻瘟']",656,一期稻作進入分蘗期，台南場籲請農友注意葉稻熱病及鑽心蟲蟲的發生與防治,"['葉稻熱病', '鑽心蟲']",like
326,水稻葉稻瘟已現蹤，臺南區農改場籲請慎防水稻葉稻瘟,"['水稻', '稻瘟']",235,水稻葉片已出現葉稻瘟初期病斑，籲請農民及時防治。臺中區農改場、防檢局及田邊好幫手關心您。,"['水稻', '稻瘟']",like
326,水稻葉稻瘟已現蹤，臺南區農改場籲請慎防水稻葉稻瘟,"['水稻', '稻瘟']",242,近期氣候劇烈變化，復以間歇性降雨，籲請農友防治水稻葉稻瘟。臺中區農改場、防檢局及田間好幫手關心您。,"['水稻', '稻瘟']",like
35,苗栗農改場發佈黑蟲疫情警報，請農友加強注意防範。,"['黑蟲', '黑蟲']",75,苗栗農改場發布苗栗地區黑蟲防治警報，請轉知農友參考警報內容注意防治，苗栗農改場、防檢局及田邊好幫手關心您。,"['黑蟲', '黑蟲']",like
35,苗栗農改場發佈黑蟲疫情警報，請農友加強注意防範。,"['黑蟲', '黑蟲']",191,夏季炎熱蟲害密度上升，提醒農友早日預防瓜仔蜂、東方果實蠅及斜紋夜蛾。花蓮防疫所、防檢局及田邊好幫手關心您。,"['瓜仔蜂', '果實蠅']",like
35,苗栗農改場發佈黑蟲疫情警報，請農友加強注意防範。,"['黑蟲', '黑蟲']",66,發布苗栗地區斜紋黑蟲害防治警報，請轉知轄區農友注意防範。苗栗區農改場、防檢局及田邊好幫手關心您。,"['黑蟲', '黑蟲']",like
1292,"冬末、初春種植香蕉組培苗易發生香蕉嵌紋病及萎縮病危害，香蕉所籲請農友及時強化防治工作。
","['香蕉', '嵌紋病', '萎縮病']",1327,"本年冬季氣候較溫暖乾燥，適合香蕉嵌紋病及萎縮病之媒介蚜蟲繁殖及傳播病害，籲請種植香蕉組培苗農友及時做好防治作業。香蕉研究所、防檢局及田邊好幫手關心您。
","['香蕉', '嵌紋病', '萎縮病', '蚜蟲']",like
1292,"冬末、初春種植香蕉組培苗易發生香蕉嵌紋病及萎縮病危害，香蕉所籲請農友及時強化防治工作。
","['香蕉', '嵌紋病', '萎縮病']",1265,"目前正值香蕉嵌紋病媒介蚜蟲繁殖危害季節，香蕉研究所籲請種植香蕉組培苗農友，及時做好把握防治作業，避免蕉株遭受嵌紋病毒危害及損失
","['香蕉', '嵌紋病', '蚜蟲']",like
1292,"冬末、初春種植香蕉組培苗易發生香蕉嵌紋病及萎縮病危害，香蕉所籲請農友及時強化防治工作。
","['香蕉', '嵌紋病', '萎縮病']",1280,"香蕉所籲請組織培養苗種植者，於香蕉嵌紋病媒介蚜蟲危害季節，加強防治工作，提高蕉苗成活率。
","['香蕉', '嵌紋病', '蚜蟲']",like
1292,"冬末、初春種植香蕉組培苗易發生香蕉嵌紋病及萎縮病危害，香蕉所籲請農友及時強化防治工作。
","['香蕉', '嵌紋病', '萎縮病']",1311,"為提高蕉苗成活率，維護香蕉蕉株健康生長，籲請種植香蕉組織培養苗農友加強香蕉嵌紋病危害防治。香蕉所、防檢局及田邊好幫手關心您。
","['香蕉', '嵌紋病']",like
1292,"冬末、初春種植香蕉組培苗易發生香蕉嵌紋病及萎縮病危害，香蕉所籲請農友及時強化防治工作。
","['香蕉', '嵌紋病', '萎縮病']",1244,"請種植香蕉組織培養苗者，務必加強香蕉嵌紋病防治工作，俾提高蕉苗成活率。
","['香蕉', '嵌紋病']",like
